id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_jogos,jogos_escalados,minutos_jogados,gols_sofridos,defesas,gols,assistências,total_chutes,chutes_no_gol,dribles_tentados,dribles_realizados,total_passes,passes_chaves,índice_passes_certos,desarmes,faltas_sofridas,faltas_cometidas
9959,Hernanes,Midfielder,36,29/05/1985,Brazil,Sao Paulo,Brasileiro Série A,17,4,489,0,0,3,0,17,9,16,10,288,8,21,10,16,15
9962,Vitor Bueno,Midfielder,27,05/09/1994,Brazil,Sao Paulo,Brasileiro Série A,29,10,1221,0,0,2,2,30,14,27,17,528,12,21,19,24,10
80552,Gabriel,Midfielder,22,26/06/1999,Brazil,Sao Paulo,Brasileiro Série A,30,27,2182,0,0,5,4,42,16,41,26,1237,25,48,24,31,29
9964,Liziero,Midfielder,23,07/02/1998,Brazil,Sao Paulo,Brasileiro Série A,6,5,396,0,0,0,0,4,0,8,4,258,2,83,10,5,7
9967,Igor Gomes,Midfielder,22,17/03/1999,Brazil,Sao Paulo,Brasileiro Série A,32,25,2107,0,0,3,2,24,12,51,28,881,28,37,17,37,35
10323,Luciano da Rocha Neves,Attacker,28,18/05/1993,Brazil,Sao Paulo,Brasileiro Série A,25,23,1969,0,0,14,0,0,0,0,0,6,1,75,2,1,1
41375,Paulinho Boia,Attacker,23,26/06/1998,Brazil,Sao Paulo,Brasileiro Série A,13,5,511,0,0,0,0,13,4,24,12,149,11,32,10,21,11
9975,Brenner,Attacker,21,16/01/2000,Brazil,Sao Paulo,Brasileiro Série A,26,20,1855,0,0,11,3,54,29,26,14,359,13,15,11,35,19
9976,Pablo,Attacker,29,23/06/1992,Brazil,Sao Paulo,Brasileiro Série A,26,12,1164,0,0,1,2,32,7,13,5,279,13,26,11,17,36
10151,Diego Alves,Goalkeeper,36,24/06/1985,Brazil,Flamengo,Brasileiro Série A,9,9,777,11,22,0,0,0,0,0,0,203,0,56,0,3,0
123759,Hugo de Souza Nogueira,Goalkeeper,22,31/01/1999,Brazil,Flamengo,Brasileiro Série A,16,16,1440,21,51,0,0,0,0,0,0,425,0,19,0,1,0
195100,Natan,Defender,20,06/02/2001,Brazil,Flamengo,Brasileiro Série A,13,12,1099,0,0,1,0,9,3,2,2,755,2,52,10,5,12
10156,Rodrigo Caio Coquette Russo,Defender,28,17/08/1993,Brazil,Flamengo,Brasileiro Série A,17,17,1448,0,0,0,0,7,2,9,7,911,4,64,23,11,13
10161,Matheuzinho,Defender,21,08/09/2000,Brazil,Flamengo,Brasileiro Série A,11,4,418,0,0,0,1,3,1,9,7,290,8,26,9,2,8
1344,M. Isla,Defender,33,12/06/1988,Chile,Flamengo,Brasileiro Série A,22,21,1796,0,0,1,5,2,1,15,9,1064,35,45,37,14,28
34,Filipe Luís,Defender,36,09/08/1985,Brazil,Flamengo,Brasileiro Série A,24,24,2106,0,0,2,2,9,5,41,32,1578,32,67,58,28,37
10124,Léo Pereira,Defender,25,31/01/1996,Brazil,Flamengo,Brasileiro Série A,13,11,981,0,0,1,0,7,2,1,1,745,2,62,11,9,14
10163,Renê,Defender,29,14/09/1992,Brazil,Flamengo,Brasileiro Série A,12,7,693,0,0,1,1,2,1,13,8,492,8,44,22,8,12
9992,Gustavo Henrique  Vernes,Defender,28,24/03/1993,Brazil,Flamengo,Brasileiro Série A,18,17,1403,0,0,2,0,11,4,1,1,970,0,54,15,7,23
2612,G. De Arrascaeta,Midfielder,27,01/06/1994,Uruguay,Flamengo,Brasileiro Série A,21,19,1608,0,0,6,6,37,20,46,33,813,57,43,25,35,14
10168,Éverton Ribeiro,Midfielder,32,10/04/1989,Brazil,Flamengo,Brasileiro Série A,26,24,2031,0,0,6,3,30,16,68,46,1065,41,47,35,54,28
22231,Thiago Maia,Midfielder,24,23/03/1997,Brazil,Flamengo,Brasileiro Série A,14,13,1068,0,0,0,1,5,0,24,20,766,13,56,34,10,27
10171,Diego,Midfielder,36,28/02/1985,Brazil,Flamengo,Brasileiro Série A,20,8,835,0,0,1,3,9,3,30,29,641,17,38,16,46,22
30408,Gerson,Midfielder,24,20/05/1997,Brazil,Flamengo,Brasileiro Série A,27,26,2213,0,0,1,2,23,9,91,76,1415,27,56,38,98,57
10173,Willian Arão,Midfielder,29,12/03/1992,Brazil,Flamengo,Brasileiro Série A,27,24,2179,0,0,0,1,14,2,7,6,1512,12,62,39,13,33
10321,Pedro,Attacker,24,20/06/1997,Brazil,Flamengo,Brasileiro Série A,27,15,1477,0,0,12,2,48,32,26,12,249,15,19,5,24,28
10174,Gabriel Barbosa Almeida,Attacker,25,30/08/1996,Brazil,Flamengo,Brasileiro Série A,18,15,1231,0,0,8,0,48,24,24,12,278,9,32,6,19,5
10177,Vitinho,Attacker,28,09/10/1993,Brazil,Flamengo,Brasileiro Série A,24,9,897,0,0,2,2,25,10,43,29,379,20,24,22,13,22
10364,Michael,Attacker,25,12/03/1996,Brazil,Flamengo,Brasileiro Série A,18,4,491,0,0,0,1,14,3,28,10,166,10,14,10,10,14
10180,Bruno Henrique,Attacker,31,30/12/1990,Brazil,Flamengo,Brasileiro Série A,24,23,1978,0,0,6,6,50,23,61,33,659,30,37,23,58,40
10008,Kaio Jorge,Attacker,19,24/01/2002,Brazil,Santos,Brasileiro Série A,24,19,1604,0,0,2,1,18,4,24,15,360,15,30,8,37,34
10506,Marinho,Attacker,31,29/05/1990,Brazil,Santos,Brasileiro Série A,23,20,1793,0,0,15,6,64,34,66,34,451,27,33,24,110,32
70366,John,Goalkeeper,25,13/02/1996,Brazil,Santos,Brasileiro Série A,6,6,540,7,17,0,0,0,0,0,0,145,0,18,0,3,0
9979,João Paulo,Goalkeeper,26,29/06/1995,Brazil,Santos,Brasileiro Série A,21,20,1854,27,60,0,0,1,0,2,2,576,0,32,1,3,1
9986,Luiz Felipe,Defender,28,09/09/1993,Brazil,Santos,Brasileiro Série A,9,8,585,0,0,0,0,2,0,2,2,260,0,32,9,4,6
10117,Mádson,Defender,29,13/01/1992,Brazil,Santos,Brasileiro Série A,22,13,1220,0,0,4,4,9,7,7,4,382,14,20,8,18,12
71,Luan Peres,Defender,27,19/07/1994,Brazil,Santos,Brasileiro Série A,23,21,1944,0,0,0,1,3,1,14,10,912,3,46,28,22,9
10162,Marcos Rogério Ricci Lopes,Defender,35,14/02/1986,Brazil,Santos,Brasileiro Série A,22,19,1710,0,0,0,0,10,2,19,16,726,12,42,27,21,29
9989,Felipe Jonatan Rocha Andrade,Defender,23,15/02/1998,Brazil,Santos,Brasileiro Série A,27,26,2320,0,0,2,1,21,5,39,21,759,19,32,51,31,30
157510,Laércio,Defender,28,22/03/1993,Brazil,Santos,Brasileiro Série A,10,8,633,0,0,0,0,5,0,3,2,307,1,31,11,2,14
9991,Lucas Verissimo,Defender,26,02/07/1995,Brazil,Santos,Brasileiro Série A,15,15,1286,0,0,1,1,11,5,7,7,773,6,58,20,8,21
80538,Alex,Midfielder,22,10/05/1999,Brazil,Santos,Brasileiro Série A,10,6,635,0,0,0,0,0,0,5,4,275,0,29,7,9,6
9987,Diego Pituca,Midfielder,29,15/08/1992,Brazil,Santos,Brasileiro Série A,26,25,2194,0,0,1,2,13,6,21,14,1244,12,52,47,44,34
9995,Alison,Midfielder,28,01/03/1993,Brazil,Santos,Brasileiro Série A,15,13,1115,0,0,0,1,2,2,4,4,511,5,46,30,19,25
9997,Jean Mota,Midfielder,28,15/10/1993,Brazil,Santos,Brasileiro Série A,21,11,803,0,0,0,1,18,6,5,1,275,10,25,21,19,23
10000,Carlos Andrés Sánchez Arcosa,Midfielder,37,02/12/1984,Uruguay,Santos,Brasileiro Série A,12,10,768,0,0,1,1,10,3,4,1,215,19,40,11,18,11
10001,Sandry,Midfielder,19,30/08/2002,Brazil,Santos,Brasileiro Série A,12,6,611,0,0,0,0,0,0,9,7,366,10,26,17,10,16
2454,Y. Soteldo,Midfielder,24,30/06/1997,Venezuela,Santos,Brasileiro Série A,19,17,1564,0,0,4,4,23,11,79,42,390,32,36,6,38,15
10002,Jobson,Midfielder,26,13/09/1995,Brazil,Santos,Brasileiro Série A,19,14,1154,0,0,2,1,9,3,12,8,713,6,45,29,16,31
54061,Lucas Braga,Attacker,25,10/11/1996,Brazil,Santos,Brasileiro Série A,24,18,1600,0,0,1,1,9,5,54,32,297,10,17,17,39,31
10006,Arthur Gomes,Attacker,23,03/07/1998,Brazil,Santos,Brasileiro Série A,18,12,941,0,0,1,0,14,9,39,23,265,12,10,9,12,17
10406,Rafael Augusto Sóbis do Nascimento,Attacker,36,17/06/1985,Brazil,Ceara,Brasileiro Série A,14,6,503,0,0,0,0,19,4,7,6,143,6,35,3,2,7
80184,Richard,Goalkeeper,30,01/03/1991,Brazil,Ceara,Brasileiro Série A,10,10,900,9,28,0,0,0,0,0,0,217,0,10,0,3,0
9903,Fernando Prass,Goalkeeper,43,09/07/1978,Brazil,Ceara,Brasileiro Série A,22,22,1980,33,77,0,0,0,0,0,0,445,0,28,0,2,1
9378,Alyson,Defender,25,05/04/1996,Brazil,Ceara,Brasileiro Série A,8,6,539,0,0,0,0,2,0,14,9,168,5,22,12,10,12
10265,Luiz Otávio,Defender,33,14/09/1988,Brazil,Ceara,Brasileiro Série A,25,25,2244,0,0,1,0,7,3,4,3,880,5,39,26,7,29
10267,Samuel Xavier,Defender,31,06/06/1990,Brazil,Ceara,Brasileiro Série A,25,25,2150,0,0,1,3,9,4,11,5,898,23,41,36,33,32
10192,Bruno Pacheco,Defender,30,08/12/1991,Brazil,Ceara,Brasileiro Série A,26,26,2319,0,0,0,2,5,0,31,19,809,21,35,41,30,34
10380,Klaus,Defender,27,11/01/1994,Brazil,Ceara,Brasileiro Série A,7,4,380,0,0,0,0,1,1,0,0,144,1,31,2,2,2
6204,Tiago Pagnussat,Defender,31,17/06/1990,Brazil,Ceara,Brasileiro Série A,24,24,2121,0,0,1,0,13,3,3,2,960,5,35,30,19,20
198140,Gabriel Lacerda,Defender,22,29/08/1999,Brazil,Ceara,Brasileiro Série A,8,6,559,0,0,0,1,3,1,1,0,187,1,52,7,3,3
10197,Eduardo,Defender,35,20/11/1986,Brazil,Ceara,Brasileiro Série A,10,6,604,0,0,1,0,3,2,10,7,188,2,19,10,6,11
10273,Eduardo Schroeder Brock,Defender,30,06/05/1991,Brazil,Ceara,Brasileiro Série A,6,5,453,0,0,1,0,4,2,0,0,178,2,24,5,1,2
180926,Leonardo Chú,Midfielder,21,06/04/2000,Brazil,Ceara,Brasileiro Série A,16,15,1100,0,0,2,5,14,5,53,29,237,15,10,30,19,17
10275,Ricardinho,Midfielder,36,15/12/1985,Brazil,Ceara,Brasileiro Série A,10,5,407,0,0,0,0,4,3,1,1,227,5,35,10,1,5
9886,Vinícius Goes,Midfielder,30,15/04/1991,Brazil,Ceara,Brasileiro Série A,25,24,2073,0,0,12,8,62,34,29,17,792,62,33,8,21,16
10279,Fabinho,Midfielder,35,19/11/1986,Brazil,Ceara,Brasileiro Série A,27,22,1938,0,0,0,0,9,2,16,13,720,6,36,33,17,12
50532,Lima,Midfielder,25,11/06/1996,Brazil,Ceara,Brasileiro Série A,26,15,1340,0,0,6,3,17,12,43,29,505,9,27,33,38,27
9467,Pedro,Midfielder,23,10/01/1998,Brazil,Ceara,Brasileiro Série A,10,4,378,0,0,1,1,3,1,9,8,167,3,13,7,8,14
77714,Willian Oliveira,Midfielder,29,25/02/1992,Brazil,Ceara,Brasileiro Série A,9,5,404,0,0,0,0,3,0,1,0,92,1,37,4,9,10
80187,Fernando Sobral,Midfielder,27,17/12/1994,Brazil,Ceara,Brasileiro Série A,30,28,2487,0,0,2,3,37,11,61,42,1012,37,38,89,46,52
9577,Charles,Midfielder,25,19/06/1996,Brazil,Ceara,Brasileiro Série A,27,20,1794,0,0,2,2,13,7,11,7,597,15,27,52,17,38
197072,Cleber,Attacker,25,22/10/1996,Brazil,Ceara,Brasileiro Série A,30,26,2041,0,0,6,1,42,17,18,7,377,17,21,28,39,65
10292,Leandro Carvalho,Attacker,26,10/05/1995,Brazil,Ceara,Brasileiro Série A,18,9,789,0,0,1,1,16,4,59,33,194,6,21,14,22,13
80171,Mateus Gonçalves,Attacker,27,28/09/1994,Brazil,Ceara,Brasileiro Série A,14,6,584,0,0,1,0,13,7,30,15,131,8,37,7,2,6
2485,L. Orejuela,Defender,25,20/08/1995,Colombia,Gremio,Brasileiro Série A,18,17,1529,0,0,1,0,12,5,33,20,688,13,45,35,25,28
9977,Vanderlei,Goalkeeper,37,01/02/1984,Brazil,Gremio,Brasileiro Série A,24,24,2160,22,56,0,0,0,0,0,0,417,0,18,0,4,0
10476,Paulo Victor,Goalkeeper,34,12/01/1987,Brazil,Gremio,Brasileiro Série A,7,7,630,5,22,0,1,0,0,0,0,91,1,21,1,0,0
9905,Diogo Barbosa Mendanha,Defender,29,17/08/1992,Brazil,Gremio,Brasileiro Série A,17,13,1244,0,0,0,3,5,2,21,15,663,19,33,22,15,11
50081,David Braz,Defender,34,21/03/1987,Brazil,Gremio,Brasileiro Série A,17,13,1252,0,0,2,0,10,4,6,5,756,1,50,23,6,15
10480,Bruno Cortês Barbosa,Defender,34,11/03/1987,Brazil,Gremio,Brasileiro Série A,20,18,1514,0,0,0,0,3,1,33,23,565,8,40,33,20,22
10483,Paulo Miranda,Defender,33,16/08/1988,Brazil,Gremio,Brasileiro Série A,10,9,699,0,0,0,0,0,0,1,1,374,1,30,7,2,15
9988,Victor Ferraz,Defender,33,14/01/1988,Brazil,Gremio,Brasileiro Série A,13,12,1063,0,0,0,2,5,2,11,4,636,13,41,23,5,11
10485,Pedro Geromel,Defender,36,21/09/1985,Brazil,Gremio,Brasileiro Série A,13,12,1060,0,0,0,0,4,0,2,0,585,5,50,17,10,11
2466,W. Kannemann,Defender,30,14/03/1991,Argentina,Gremio,Brasileiro Série A,13,13,1129,0,0,0,0,6,1,3,3,446,1,47,27,19,27
10488,Rodrigues,Defender,24,10/10/1997,Brazil,Gremio,Brasileiro Série A,18,14,1350,0,0,0,0,7,0,8,5,835,4,44,19,11,4
9955,Éverton,Midfielder,33,11/12/1988,Brazil,Gremio,Brasileiro Série A,13,5,530,0,0,1,1,5,3,7,3,185,13,17,11,13,17
10491,Jean Pyerre,Midfielder,23,07/05/1998,Brazil,Gremio,Brasileiro Série A,14,12,1030,0,0,3,1,26,9,26,21,837,36,66,11,14,7
10492,Thaciano,Midfielder,26,12/05/1995,Brazil,Gremio,Brasileiro Série A,19,5,641,0,0,1,0,11,5,9,7,194,5,30,13,10,14
10501,Alisson,Midfielder,28,25/06/1993,Brazil,Gremio,Brasileiro Série A,19,19,1559,0,0,1,4,38,19,51,35,742,31,45,14,53,22
10494,Matheus Henrique,Midfielder,24,19/12/1997,Brazil,Gremio,Brasileiro Série A,25,24,2090,0,0,0,1,12,3,69,51,1459,28,58,31,58,32
10498,Maicon,Midfielder,36,14/09/1985,Brazil,Gremio,Brasileiro Série A,14,9,693,0,0,1,0,7,4,12,10,763,9,57,6,4,13
10499,Darlan Mendes,Midfielder,23,16/04/1998,Brazil,Gremio,Brasileiro Série A,18,12,1076,0,0,1,0,4,2,15,9,767,8,43,27,8,14
10101,Robinho,Midfielder,34,10/11/1987,Brazil,Gremio,Brasileiro Série A,11,6,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102,Lucas Silva,Midfielder,28,16/02/1993,Brazil,Gremio,Brasileiro Série A,27,18,1462,0,0,1,0,20,7,12,9,1028,5,43,35,34,24
10500,Pepê,Attacker,24,24/02/1997,Brazil,Gremio,Brasileiro Série A,27,23,2075,0,0,8,3,28,14,94,49,635,30,27,10,49,8
80536,Isaque,Attacker,24,22/04/1997,Brazil,Gremio,Brasileiro Série A,19,9,909,0,0,2,1,25,10,23,15,309,12,32,15,9,11
70568,D. Churín,Attacker,32,01/12/1989,Argentina,Gremio,Brasileiro Série A,11,5,503,0,0,2,1,10,3,4,1,116,4,7,10,15,15
10072,Diego Souza,Attacker,36,17/06/1985,Brazil,Gremio,Brasileiro Série A,21,21,1667,0,0,9,3,39,18,20,13,368,23,20,10,20,26
106510,Ferreira,Attacker,24,31/12/1997,Brazil,Gremio,Brasileiro Série A,15,4,476,0,0,2,0,20,10,40,23,208,4,13,10,13,8
10073,Luiz Fernando,Attacker,25,16/10/1996,Brazil,Gremio,Brasileiro Série A,19,10,923,0,0,1,0,0,0,2,1,2,1,100,0,1,0
2162,Sidcley Ferreira Pereira,Defender,27,13/05/1993,Brazil,Corinthians,Brasileiro Série A,9,5,506,0,0,0,0,2,1,7,4,242,10,50,6,10,7
10229,Cássio,Goalkeeper,34,06/06/1987,Brazil,Corinthians,Brasileiro Série A,28,28,2514,36,98,0,0,0,0,0,0,762,0,30,1,4,1
10230,Danilo Avelar,Defender,32,09/06/1989,Brazil,Corinthians,Brasileiro Série A,13,13,1165,0,0,2,0,10,8,3,1,804,3,71,8,5,21
2411,Fágner,Defender,32,11/06/1989,Brazil,Corinthians,Brasileiro Série A,27,27,2375,0,0,2,2,15,8,32,15,1138,37,37,50,20,40
12744,Gil,Defender,34,12/06/1987,Brazil,Corinthians,Brasileiro Série A,29,29,2610,0,0,2,1,15,5,1,1,1447,9,46,32,13,22
10232,Marllon Gonçalves Jerônimo Borges,Defender,29,16/04/1992,Brazil,Corinthians,Brasileiro Série A,10,7,589,0,0,0,0,2,1,3,2,181,1,13,3,2,8
10233,B. Méndez,Defender,22,10/09/1999,Uruguay,Corinthians,Brasileiro Série A,11,9,853,0,0,0,0,2,1,4,3,407,1,37,7,2,10
10234,Lucas Piton,Defender,21,09/10/2000,Brazil,Corinthians,Brasileiro Série A,19,15,1297,0,0,0,3,5,1,32,20,608,19,29,24,11,22
10236,Míchel,Defender,31,15/02/1990,Brazil,Corinthians,Brasileiro Série A,5,4,404,0,0,0,0,3,0,4,2,183,2,53,4,8,2
9876,Fábio Santos,Defender,36,16/09/1985,Brazil,Corinthians,Brasileiro Série A,13,13,1170,0,0,2,0,0,0,0,0,68,2,50,4,0,2
10239,A. Araos,Midfielder,24,06/01/1997,Chile,Corinthians,Brasileiro Série A,9,6,438,0,0,1,2,10,3,9,5,138,5,48,6,11,9
13580,V. Cantillo,Midfielder,28,15/10/1993,Colombia,Corinthians,Brasileiro Série A,19,15,1083,0,0,0,3,6,2,12,9,698,5,46,24,22,18
9880,Juan Ramón Cazares Sevillano,Midfielder,29,03/04/1992,Ecuador,Corinthians,Brasileiro Série A,17,9,918,0,0,2,5,19,7,26,16,425,26,20,8,8,8
10241,Mateus Vital,Midfielder,23,12/02/1998,Brazil,Corinthians,Brasileiro Série A,19,11,909,0,0,4,0,21,16,37,26,326,12,26,13,27,7
10131,Camacho,Midfielder,31,02/03/1990,Brazil,Corinthians,Brasileiro Série A,17,4,530,0,0,0,2,3,2,3,0,367,4,29,24,2,21
10097,Éderson,Midfielder,22,07/07/1999,Brazil,Corinthians,Brasileiro Série A,15,8,700,0,0,0,0,8,3,22,13,279,3,37,16,15,13
10247,Gabriel Girotto Franco,Midfielder,29,10/07/1992,Brazil,Corinthians,Brasileiro Série A,23,19,1602,0,0,0,2,4,1,11,8,1011,13,47,59,26,34
267770,Roni,Midfielder,22,15/04/1999,Brazil,Corinthians,Brasileiro Série A,7,6,420,0,0,1,0,4,2,6,3,141,2,15,7,6,14
10249,Ramiro Moschen Benetti,Midfielder,28,22/05/1993,Brazil,Corinthians,Brasileiro Série A,25,18,1576,0,0,1,1,19,8,12,6,856,19,36,27,19,50
44494,Rómulo Otero Vásquez,Midfielder,29,09/11/1992,Venezuela,Corinthians,Brasileiro Série A,18,14,1201,0,0,2,1,32,15,59,37,387,13,20,27,48,26
80307,Xavier,Midfielder,21,02/03/2000,Brazil,Corinthians,Brasileiro Série A,14,8,737,0,0,0,1,1,0,8,6,286,5,16,13,8,21
32906,Jô,Attacker,34,20/03/1987,Brazil,Corinthians,Brasileiro Série A,23,22,1835,0,0,6,1,32,18,4,2,419,28,26,3,28,22
10502,Luan Guilherme de Jesús Vieira,Attacker,28,27/03/1993,Brazil,Corinthians,Brasileiro Série A,21,11,1075,0,0,2,1,20,9,24,18,529,21,29,19,15,17
9620,Gustavo Mosquito,Attacker,24,07/09/1997,Brazil,Corinthians,Brasileiro Série A,21,10,901,0,0,3,2,16,9,31,18,218,11,17,8,28,13
15303,Léo Natel,Attacker,24,14/03/1997,Brazil,Corinthians,Brasileiro Série A,25,9,929,0,0,2,1,20,10,28,14,294,14,16,20,12,37
10331,Everaldo,Attacker,27,28/05/1994,Brazil,Corinthians,Brasileiro Série A,13,4,483,0,0,2,0,10,4,17,12,114,3,7,7,10,11
10575,Ribamar,Attacker,23,21/05/1997,Brazil,Vasco DA Gama,Brasileiro Série A,15,4,463,0,0,4,0,10,6,6,1,74,3,8,5,7,10
10547,Fernando Miguel,Goalkeeper,36,02/02/1985,Brazil,Vasco DA Gama,Brasileiro Série A,29,29,2610,41,101,0,0,0,0,0,0,579,0,21,0,7,0
180380,Marcelo Alves,Defender,23,07/02/1998,Brazil,Vasco DA Gama,Brasileiro Série A,9,8,718,0,0,0,0,0,0,2,2,263,0,28,10,2,12
10550,Werley,Defender,33,05/09/1988,Brazil,Vasco DA Gama,Brasileiro Série A,8,7,611,0,0,0,0,3,1,0,0,388,0,41,2,3,9
1927,Neto Borges,Defender,25,13/09/1996,Brazil,Vasco DA Gama,Brasileiro Série A,18,11,989,0,0,0,1,5,2,39,28,425,10,26,22,19,22
10553,Leandro Castán,Defender,35,05/11/1986,Brazil,Vasco DA Gama,Brasileiro Série A,23,23,2026,0,0,0,0,3,1,4,2,1010,2,48,25,19,25
2359,Léo Matos,Defender,35,02/04/1986,Brazil,Vasco DA Gama,Brasileiro Série A,13,13,1070,0,0,1,1,10,6,14,7,377,8,23,15,7,27
10557,Miranda,Defender,21,19/01/2000,Brazil,Vasco DA Gama,Brasileiro Série A,18,14,1362,0,0,0,0,1,1,3,1,760,2,38,31,10,19
197034,Cayo Tenório,Defender,22,22/02/1999,Brazil,Vasco DA Gama,Brasileiro Série A,13,4,557,0,0,0,1,1,0,16,11,215,6,29,6,16,9
10559,Ricardo Graça,Defender,24,16/02/1997,Brazil,Vasco DA Gama,Brasileiro Série A,15,14,1157,0,0,0,0,6,1,4,4,537,1,47,15,11,10
10561,Henrique,Defender,27,25/04/1994,Brazil,Vasco DA Gama,Brasileiro Série A,22,21,1830,0,0,0,1,2,1,9,6,862,11,44,21,22,35
10564,Marcos Júnior,Midfielder,26,13/05/1995,Brazil,Vasco DA Gama,Brasileiro Série A,20,12,1036,0,0,0,1,3,0,21,15,573,4,29,21,19,14
197038,Juninho,Midfielder,20,23/01/2001,Brazil,Vasco DA Gama,Brasileiro Série A,12,8,572,0,0,0,1,6,2,31,23,281,7,25,10,9,8
6511,Leonardo Roque Gil,Midfielder,30,31/05/1991,Argentina,Vasco DA Gama,Brasileiro Série A,15,13,1091,0,0,0,3,8,3,17,9,629,21,36,17,30,13
143368,Bruno Gomes,Midfielder,20,04/04/2001,Brazil,Vasco DA Gama,Brasileiro Série A,16,8,915,0,0,0,0,5,1,12,8,551,6,45,24,27,23
10569,Fellipe Bastos,Midfielder,31,01/02/1990,Brazil,Vasco DA Gama,Brasileiro Série A,14,10,797,0,0,4,0,12,5,6,3,406,8,45,22,5,22
10571,Andrey,Midfielder,23,15/02/1998,Brazil,Vasco DA Gama,Brasileiro Série A,22,19,1611,0,0,1,2,11,7,36,26,781,15,41,46,37,46
9760,Carlinhos,Midfielder,27,22/06/1994,Brazil,Vasco DA Gama,Brasileiro Série A,21,10,947,0,0,1,1,12,6,28,21,440,17,22,24,22,22
10581,Yago Pikachu,Midfielder,29,05/06/1992,Brazil,Vasco DA Gama,Brasileiro Série A,21,16,1517,0,0,2,0,13,7,17,8,550,14,26,22,34,22
6626,G. Torres,Midfielder,25,15/06/1996,Colombia,Vasco DA Gama,Brasileiro Série A,9,4,443,0,0,0,1,9,3,9,4,85,2,8,5,3,14
70299,Talles Magno,Attacker,19,26/06/2002,Brazil,Vasco DA Gama,Brasileiro Série A,27,25,1957,0,0,3,1,28,10,109,71,585,22,28,34,65,24
6094,M. Benítez,Attacker,27,17/06/1994,Argentina,Vasco DA Gama,Brasileiro Série A,19,16,1369,0,0,1,2,18,7,55,33,502,30,35,26,42,21
13523,G. Cano,Attacker,33,02/01/1988,Argentina,Vasco DA Gama,Brasileiro Série A,27,27,2344,0,0,13,1,52,33,23,14,370,13,23,9,18,24
133193,Vinícius Paiva,Attacker,20,01/03/2001,Brazil,Vasco DA Gama,Brasileiro Série A,17,9,739,0,0,1,0,5,4,33,15,194,5,13,8,15,6
30763,Jandrei,Goalkeeper,28,01/03/1993,Brazil,Atletico Paranaense,Brasileiro Série A,4,4,360,3,15,0,0,0,0,1,1,124,0,38,0,0,0
10112,Santos,Goalkeeper,31,17/03/1990,Brazil,Atletico Paranaense,Brasileiro Série A,27,27,2430,24,80,0,0,0,0,0,0,895,0,34,0,1,1
9980,Felipe Aguilar Mendoza,Defender,28,20/01/1993,Colombia,Atletico Paranaense,Brasileiro Série A,9,5,503,0,0,0,0,3,1,0,0,361,1,53,7,2,5
10114,José Ivaldo,Defender,24,21/02/1997,Brazil,Atletico Paranaense,Brasileiro Série A,10,5,541,0,0,0,0,2,0,1,0,285,3,26,5,1,8
9700,Abner,Defender,21,27/05/2000,Brazil,Atletico Paranaense,Brasileiro Série A,28,24,2290,0,0,2,2,14,6,29,19,996,33,40,56,9,37
10119,Márcio Azevedo,Defender,35,02/05/1986,Brazil,Atletico Paranaense,Brasileiro Série A,6,6,381,0,0,0,0,1,0,17,8,244,4,45,1,4,10
10120,Lucas Halter,Defender,21,02/05/2000,Brazil,Atletico Paranaense,Brasileiro Série A,9,6,602,0,0,0,0,3,1,4,3,403,2,52,0,2,10
10121,Thiago Heleno,Defender,33,17/09/1988,Brazil,Atletico Paranaense,Brasileiro Série A,24,24,2107,0,0,1,1,13,2,1,1,1588,3,63,16,21,17
10123,Jonathan,Defender,35,27/02/1986,Brazil,Atletico Paranaense,Brasileiro Série A,13,13,992,0,0,0,0,0,0,11,8,490,9,43,6,7,5
10235,Pedro Henrique,Defender,26,02/10/1995,Brazil,Atletico Paranaense,Brasileiro Série A,24,24,2119,0,0,0,0,5,1,8,6,1438,6,54,33,19,14
10125,Khellven,Defender,20,25/02/2001,Brazil,Atletico Paranaense,Brasileiro Série A,16,8,797,0,0,0,1,4,0,20,10,366,8,38,21,3,19
67204,Christian,Midfielder,21,19/12/2000,Brazil,Atletico Paranaense,Brasileiro Série A,26,19,1744,0,0,2,0,10,5,25,18,762,23,30,21,34,56
10128,Wellington,Midfielder,30,28/01/1991,Brazil,Atletico Paranaense,Brasileiro Série A,20,17,1426,0,0,0,0,6,1,9,6,754,3,43,15,5,35
10240,Richard,Midfielder,27,18/02/1994,Brazil,Atletico Paranaense,Brasileiro Série A,24,17,1413,0,0,0,1,9,2,12,9,857,8,45,45,26,35
8703,Fernando Canesin Matos,Midfielder,29,27/02/1992,Brazil,Atletico Paranaense,Brasileiro Série A,13,6,519,0,0,0,1,3,1,8,3,106,4,16,8,5,11
10129,Leonardo Cittadini,Midfielder,27,27/02/1994,Brazil,Atletico Paranaense,Brasileiro Série A,26,24,1984,0,0,4,0,30,16,30,22,723,28,36,44,41,44
10130,Erick,Midfielder,24,14/11/1997,Brazil,Atletico Paranaense,Brasileiro Série A,18,17,1473,0,0,0,1,20,6,32,21,588,17,28,32,6,38
143365,Fabinho,Midfielder,22,18/11/1999,Brazil,Atletico Paranaense,Brasileiro Série A,13,6,699,0,0,1,0,10,5,34,17,247,12,16,10,4,4
